Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e
Lebanon,LBN,2027,Bakery Items,Asia,Northern,High income,4.18631657577472,17259.880060000003,39912.77491257958,152.72331189881427,100221633.42782663
Lebanon,LBN,2027,Beverages,Asia,Northern,High income,4.18631657577472,17259.880060000003,17255.4601791843,93.34042383016383,96865619.77133761
Lebanon,LBN,2027,Dairy Products,Asia,Northern,High income,4.18631657577472,17259.880060000003,58338.5197112725,208.0788647589945,188762060.36671445
Lebanon,LBN,2027,Frozen Food,Asia,Northern,High income,4.18631657577472,17259.880060000003,14730.241633482732,96.12914674415116,96865619.77133761
Lebanon,LBN,2027,Fruits & Vegetables,Asia,Northern,High income,4.18631657577472,17259.880060000003,84197.24422217764,228.3122393083906,322864468.6922763
Lebanon,LBN,2027,Grains & Cereals,Asia,Northern,High income,4.18631657577472,17259.880060000003,63783.939071458735,93.34042383016383,111726920.77736817
Lebanon,LBN,2027,Meat & Seafood,Asia,Northern,High income,4.18631657577472,17259.880060000003,49836.239615646584,690.1818792420247,1220056261.4968634
Lebanon,LBN,2027,Prepared Food,Asia,Northern,High income,4.18631657577472,17259.880060000003,32407.551912447077,228.3122393083906,137005218.80776018
Libya,LBY,2027,Bakery Items,Africa,Northern,High income,6.379052296775168,19893.87381,55925.75679068705,217.43838887547014,121432713.53254355
Libya,LBY,2027,Beverages,Africa,Northern,High income,6.379052296775168,19893.87381,26352.849252816603,93.34042383016383,96865619.77133761
Libya,LBY,2027,Dairy Products,Africa,Northern,High income,6.379052296775168,19893.87381,93313.86752257196,294.26561696088754,273638655.10439515
Libya,LBY,2027,Frozen Food,Africa,Northern,High income,6.379052296775168,19893.87381,19987.81789714363,130.6095086843811,96865619.77133761
Libya,LBY,2027,Fruits & Vegetables,Africa,Northern,High income,6.379052296775168,19893.87381,141277.91362603684,423.57500296800515,544391119.7139734
Libya,LBY,2027,Grains & Cereals,Africa,Northern,High income,6.379052296775168,19893.87381,102232.53776155335,112.86637513173402,149100616.0648284
Libya,LBY,2027,Meat & Seafood,Africa,Northern,High income,6.379052296775168,19893.87381,71186.82504749103,1084.8208298473771,1826844152.5129507
Libya,LBY,2027,Prepared Food,Africa,Northern,High income,6.379052296775168,19893.87381,42536.22860324485,294.26561696088754,196297511.47073516
Lithuania,LTU,2027,Bakery Items,Europe,Northern,High income,2.986306897136384,25697.5,22524.76425276609,105.82368819178403,96865619.77133761
Lithuania,LTU,2027,Beverages,Europe,Northern,High income,2.986306897136384,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Lithuania,LTU,2027,Dairy Products,Europe,Northern,High income,2.986306897136384,25697.5,28459.03272718459,125.19108516396618,111726920.77736817
Lithuania,LTU,2027,Frozen Food,Europe,Northern,High income,2.986306897136384,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Lithuania,LTU,2027,Fruits & Vegetables,Europe,Northern,High income,2.986306897136384,25697.5,45265.46107957986,145.88066050764107,178526265.330622
Lithuania,LTU,2027,Grains & Cereals,Europe,Northern,High income,2.986306897136384,25697.5,34502.936965267516,93.34042383016383,96865619.77133761
Lithuania,LTU,2027,Meat & Seafood,Europe,Northern,High income,2.986306897136384,25697.5,27181.823713994574,428.8961336658802,624735901.4143494
Lithuania,LTU,2027,Prepared Food,Europe,Northern,High income,2.986306897136384,25697.5,18008.77770175848,140.1316069225371,100221633.42782663
Luxembourg,LUX,2027,Bakery Items,Europe,Northern,High income,0.5608851334533121,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Luxembourg,LUX,2027,Beverages,Europe,Northern,High income,0.5608851334533121,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Luxembourg,LUX,2027,Dairy Products,Europe,Northern,High income,0.5608851334533121,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Luxembourg,LUX,2027,Frozen Food,Europe,Northern,High income,0.5608851334533121,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Luxembourg,LUX,2027,Fruits & Vegetables,Europe,Northern,High income,0.5608851334533121,25697.5,18902.51657490474,93.34042383016383,105654803.91793068
Luxembourg,LUX,2027,Grains & Cereals,Europe,Northern,High income,0.5608851334533121,25697.5,14573.400042142977,93.34042383016383,96865619.77133761
Luxembourg,LUX,2027,Meat & Seafood,Europe,Northern,High income,0.5608851334533121,25697.5,13183.735309367552,155.18245154663944,244838621.71858793
Luxembourg,LUX,2027,Prepared Food,Europe,Northern,High income,0.5608851334533121,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Madagascar,MDG,2027,Bakery Items,Africa,Southern,Lower-Middle income,24.11550609264,2193.1604599999996,185957.113843837,627.8931934828082,322864468.6922763
Madagascar,MDG,2027,Beverages,Africa,Southern,Lower-Middle income,24.11550609264,2193.1604599999996,74486.50849350113,176.6546336002252,103888519.09383301
Madagascar,MDG,2027,Dairy Products,Africa,Southern,Lower-Middle income,24.11550609264,2193.1604599999996,261627.49289707685,726.7930621574503,779181101.7593021
Madagascar,MDG,2027,Frozen Food,Africa,Southern,Lower-Middle income,24.11550609264,2193.1604599999996,58358.86958643418,295.2230294251562,178526265.330622
Madagascar,MDG,2027,Fruits & Vegetables,Africa,Southern,Lower-Middle income,24.11550609264,2193.1604599999996,404082.7924651566,999.4186983375448,1685830700.195424
Madagascar,MDG,2027,Grains & Cereals,Africa,Southern,Lower-Middle income,24.11550609264,2193.1604599999996,319654.83831351664,292.3696883907925,449506632.59855723
Madagascar,MDG,2027,Meat & Seafood,Africa,Southern,Lower-Middle income,24.11550609264,2193.1604599999996,227004.51558021503,2741.9334741810453,5720549416.876302
Madagascar,MDG,2027,Prepared Food,Africa,Southern,Lower-Middle income,24.11550609264,2193.1604599999996,140888.14447682796,843.0797246448817,667180264.0181136
Malawi,MWI,2027,Bakery Items,Africa,Southern,Lower-Middle income,17.449888851359997,1593.94766,119864.7265949918,383.5755004447499,208368491.3632519
Malawi,MWI,2027,Beverages,Africa,Southern,Lower-Middle income,17.449888851359997,1593.94766,49413.83940468955,112.86637513173402,96865619.77133761
Malawi,MWI,2027,Dairy Products,Africa,Southern,Lower-Middle income,17.449888851359997,1593.94766,175391.12169857512,503.8187396269986,544391119.7139734
Malawi,MWI,2027,Frozen Food,Africa,Southern,Lower-Middle income,17.449888851359997,1593.94766,41973.662265733736,208.0788647589945,137005218.80776018
Malawi,MWI,2027,Fruits & Vegetables,Africa,Southern,Lower-Middle income,17.449888851359997,1593.94766,309023.25597936567,778.5350217499436,1172744038.2878401
Malawi,MWI,2027,Grains & Cereals,Africa,Southern,Lower-Middle income,17.449888851359997,1593.94766,205983.39691994485,185.85928976297257,273638655.10439515
Malawi,MWI,2027,Meat & Seafood,Africa,Southern,Lower-Middle income,17.449888851359997,1593.94766,151741.0445790335,1800.8638648746423,3913517044.559572
Malawi,MWI,2027,Prepared Food,Africa,Southern,Lower-Middle income,17.449888851359997,1593.94766,95859.14693646794,525.5070601622765,391852534.164822
Malaysia,MYS,2027,Bakery Items,Asia,Northern,High income,31.043772821133313,20544.22614,246364.67505646165,935.6667728307924,419288983.38302404
Malaysia,MYS,2027,Beverages,Asia,Northern,High income,31.043772821133313,20544.22614,101564.19263837252,228.3122393083906,111726920.77736817
Malaysia,MYS,2027,Dairy Products,Asia,Northern,High income,31.043772821133313,20544.22614,348421.88781284704,1261.78046342018,1163954854.141247
Malaysia,MYS,2027,Frozen Food,Asia,Northern,High income,31.043772821133313,20544.22614,74486.50849350113,525.7165020564811,245601458.5972343
Malaysia,MYS,2027,Fruits & Vegetables,Asia,Northern,High income,31.043772821133313,20544.22614,614143.5780866982,1659.195686157969,2200791398.7321897
Malaysia,MYS,2027,Grains & Cereals,Asia,Northern,High income,31.043772821133313,20544.22614,450534.81567169126,462.0349924945056,627402088.6642445
Malaysia,MYS,2027,Meat & Seafood,Asia,Northern,High income,31.043772821133313,20544.22614,335662.98541534337,5602.91743989348,9219331243.88363
Malaysia,MYS,2027,Prepared Food,Asia,Northern,High income,31.043772821133313,20544.22614,211633.38708377111,1558.315029603485,1016115077.6639535
Maldives,MDV,2027,Bakery Items,Asia,Northern,Upper-Middle income,0.38529338581632006,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Maldives,MDV,2027,Beverages,Asia,Northern,Upper-Middle income,0.38529338581632006,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Maldives,MDV,2027,Dairy Products,Asia,Northern,Upper-Middle income,0.38529338581632006,6204.6,13852.080432548382,93.34042383016383,96865619.77133761
Maldives,MDV,2027,Frozen Food,Asia,Northern,Upper-Middle income,0.38529338581632006,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Maldives,MDV,2027,Fruits & Vegetables,Asia,Northern,Upper-Middle income,0.38529338581632006,6204.6,13852.080432548382,93.34042383016383,96865619.77133761
Maldives,MDV,2027,Grains & Cereals,Asia,Northern,Upper-Middle income,0.38529338581632006,6204.6,13852.080432548382,93.34042383016383,96865619.77133761
Maldives,MDV,2027,Meat & Seafood,Asia,Northern,Upper-Middle income,0.38529338581632006,6204.6,13183.735309367552,93.34042383016383,152216031.48500046
Maldives,MDV,2027,Prepared Food,Asia,Northern,Upper-Middle income,0.38529338581632006,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Mali,MLI,2027,Bakery Items,Africa,Northern,Lower-Middle income,17.408756429279997,2188.4791099999998,140888.14447682796,490.20398930963864,245601458.5972343
Mali,MLI,2027,Beverages,Africa,Northern,Lower-Middle income,17.408756429279997,2188.4791099999998,58358.86958643418,140.1316069225371,96865619.77133761
Mali,MLI,2027,Dairy Products,Africa,Northern,Lower-Middle income,17.408756429279997,2188.4791099999998,196639.21484802707,590.922737242163,630181445.5107652
Mali,MLI,2027,Frozen Food,Africa,Northern,Lower-Middle income,17.408756429279997,2188.4791099999998,39912.77491257958,228.3122393083906,144045591.0122941
Mali,MLI,2027,Fruits & Vegetables,Africa,Northern,Lower-Middle income,17.408756429279997,2188.4791099999998,349202.0629446847,827.994314727797,1270748560.618481
Mali,MLI,2027,Grains & Cereals,Africa,Northern,Lower-Middle income,17.408756429279997,2188.4791099999998,256137.6648951962,228.3122393083906,377522623.4672644
Mali,MLI,2027,Meat & Seafood,Africa,Northern,Lower-Middle income,17.408756429279997,2188.4791099999998,154225.4496684568,1955.6477345263745,3978196740.7913356
Mali,MLI,2027,Prepared Food,Africa,Northern,Lower-Middle income,17.408756429279997,2188.4791099999998,114496.6039921075,685.2228908215117,522122699.840515
Malta,MLT,2027,Bakery Items,Europe,Northern,High income,0.424728235115008,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Malta,MLT,2027,Beverages,Europe,Northern,High income,0.424728235115008,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Malta,MLT,2027,Dairy Products,Europe,Northern,High income,0.424728235115008,25697.5,13852.080432548382,93.34042383016383,96865619.77133761
Malta,MLT,2027,Frozen Food,Europe,Northern,High income,0.424728235115008,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Malta,MLT,2027,Fruits & Vegetables,Europe,Northern,High income,0.424728235115008,25697.5,14231.542447370519,93.34042383016383,96865619.77133761
Malta,MLT,2027,Grains & Cereals,Europe,Northern,High income,0.424728235115008,25697.5,13852.080432548382,93.34042383016383,96865619.77133761
Malta,MLT,2027,Meat & Seafood,Europe,Northern,High income,0.424728235115008,25697.5,13183.735309367552,157.50641723603914,154896722.04799956
Malta,MLT,2027,Prepared Food,Europe,Northern,High income,0.424728235115008,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Mauritania,MRT,2027,Bakery Items,Africa,Northern,Lower-Middle income,3.9151571227199997,3656.55047,35426.420314883835,142.42529661713152,96865619.77133761
Mauritania,MRT,2027,Beverages,Africa,Northern,Lower-Middle income,3.9151571227199997,3656.55047,15703.693159864992,93.34042383016383,96865619.77133761
Mauritania,MRT,2027,Dairy Products,Africa,Northern,Lower-Middle income,3.9151571227199997,3656.55047,47944.430331211435,163.1788311965279,168813550.44139758
Mauritania,MRT,2027,Frozen Food,Africa,Northern,Lower-Middle income,3.9151571227199997,3656.55047,13905.054918962147,93.34042383016383,96865619.77133761
Mauritania,MRT,2027,Fruits & Vegetables,Africa,Northern,Lower-Middle income,3.9151571227199997,3656.55047,79680.1953476086,217.43838887547014,291435316.5672957
Mauritania,MRT,2027,Grains & Cereals,Africa,Northern,Lower-Middle income,3.9151571227199997,3656.55047,63783.939071458735,93.34042383016383,111726920.77736817
Mauritania,MRT,2027,Meat & Seafood,Africa,Northern,Lower-Middle income,3.9151571227199997,3656.55047,50504.58473882741,695.503320007793,1326998518.1997113
Mauritania,MRT,2027,Prepared Food,Africa,Northern,Lower-Middle income,3.9151571227199997,3656.55047,30229.121774478364,176.6546336002252,144045591.0122941
Mauritius,MUS,2027,Bakery Items,Africa,Southern,Upper-Middle income,1.4328446782676483,11391.33537,15703.693159864992,93.34042383016383,96865619.77133761
Mauritius,MUS,2027,Beverages,Africa,Southern,Upper-Middle income,1.4328446782676483,11391.33537,13183.735309367552,93.34042383016383,96865619.77133761
Mauritius,MUS,2027,Dairy Products,Africa,Southern,Upper-Middle income,1.4328446782676483,11391.33537,20968.007718702316,93.34042383016383,96865619.77133761
Mauritius,MUS,2027,Frozen Food,Africa,Southern,Upper-Middle income,1.4328446782676483,11391.33537,13183.735309367552,93.34042383016383,96865619.77133761
Mauritius,MUS,2027,Fruits & Vegetables,Africa,Southern,Upper-Middle income,1.4328446782676483,11391.33537,31245.716131570887,106.02023284153829,111726920.77736817
Mauritius,MUS,2027,Grains & Cereals,Africa,Southern,Upper-Middle income,1.4328446782676483,11391.33537,25150.868267144822,93.34042383016383,96865619.77133761
Mauritius,MUS,2027,Meat & Seafood,Africa,Southern,Upper-Middle income,1.4328446782676483,11391.33537,19355.140626448687,233.27122772890363,374730762.82514644
Mauritius,MUS,2027,Prepared Food,Africa,Southern,Upper-Middle income,1.4328446782676483,11391.33537,13905.054918962147,93.34042383016383,96865619.77133761
Mexico,MEX,2027,Bakery Items,Americas,Northern,High income,122.12664123192116,19761.99424,819784.1246432291,3028.747312071971,1428402649.291156
Mexico,MEX,2027,Beverages,Americas,Northern,High income,122.12664123192116,19761.99424,308915.02755107416,771.6501286925685,273638655.10439515
Mexico,MEX,2027,Dairy Products,Americas,Northern,High income,122.12664123192116,19761.99424,1230076.0841719704,4343.362613201179,3700666747.765773
Mexico,MEX,2027,Frozen Food,Americas,Northern,High income,122.12664123192116,19761.99424,245368.11137086325,1720.1549180764814,838110854.7759398
Mexico,MEX,2027,Fruits & Vegetables,Americas,Northern,High income,122.12664123192116,19761.99424,2140590.670313035,6215.674453439682,7786473341.3184595
Mexico,MEX,2027,Grains & Cereals,Americas,Northern,High income,122.12664123192116,19761.99424,1432293.747633077,1116.323975697606,1943109077.8793306
Mexico,MEX,2027,Meat & Seafood,Americas,Northern,High income,122.12664123192116,19761.99424,985403.156871625,17305.523270117134,25506302123.25059
Mexico,MEX,2027,Prepared Food,Americas,Northern,High income,122.12664123192116,19761.99424,621718.4604979764,4926.357975651165,2858560050.1605372
Moldova,MDA,2027,Bakery Items,Europe,Northern,High income,3.629495827346432,25697.5,29099.95102291115,125.19108516396618,96865619.77133761
Moldova,MDA,2027,Beverages,Europe,Northern,High income,3.629495827346432,25697.5,13563.197324189689,93.34042383016383,96865619.77133761
Moldova,MDA,2027,Dairy Products,Europe,Northern,High income,3.629495827346432,25697.5,37804.63088247228,145.88066050764107,133000493.76364988
Moldova,MDA,2027,Frozen Food,Europe,Northern,High income,3.629495827346432,25697.5,13183.735309367552,93.34042383016383,96865619.77133761
Moldova,MDA,2027,Fruits & Vegetables,Europe,Northern,High income,3.629495827346432,25697.5,66799.21391479207,208.0788647589945,239829498.4091522
Moldova,MDA,2027,Grains & Cereals,Europe,Northern,High income,3.629495827346432,25697.5,47522.0301202544,93.34042383016383,96865619.77133761
Moldova,MDA,2027,Meat & Seafood,Europe,Northern,High income,3.629495827346432,25697.5,36713.99415228616,525.7165020564811,958740741.1927464
Moldova,MDA,2027,Prepared Food,Europe,Northern,High income,3.629495827346432,25697.5,21737.24325164907,157.78770075344775,107206037.75528203
Mongolia,MNG,2027,Bakery Items,Asia,Northern,Upper-Middle income,3.3704795315758083,5634.50067,25492.974067253563,109.24926709149038,96865619.77133761
Mongolia,MNG,2027,Beverages,Asia,Northern,Upper-Middle income,3.3704795315758083,5634.50067,13183.735309367552,93.34042383016383,96865619.77133761
